MAGNETIC FIELD DATA 

Time 		 x 		 y		 z 
---------------------------------------------------------
03:18:08 	 20514.65 	 2918.32 	 47093.40
03:18:08 	 20515.05 	 2917.30 	 47093.29
03:18:09 	 20516.07 	 2916.39 	 47092.96
03:18:09 	 20516.24 	 2916.19 	 47092.71
03:18:09 	 20515.93 	 2916.00 	 47092.44
03:18:09 	 20515.28 	 2916.06 	 47092.30
03:18:09 	 20515.53 	 2915.52 	 47092.08
03:18:09 	 20515.85 	 2915.11 	 47091.97
03:18:09 	 20516.39 	 2913.84 	 47091.85
03:18:09 	 20516.42 	 2912.96 	 47091.66
03:18:09 	 20517.19 	 2912.81 	 47091.27
03:18:09 	 20516.63 	 2912.34 	 47091.25
03:18:09 	 20515.49 	 2912.04 	 47091.07
03:18:09 	 20514.51 	 2911.82 	 47090.83
03:18:09 	 20514.12 	 2911.41 	 47090.70
03:18:09 	 20514.21 	 2910.32 	 47090.58
03:18:09 	 20514.31 	 2908.87 	 47090.50
03:18:09 	 20513.75 	 2907.70 	 47090.22
03:18:09 	 20513.25 	 2906.89 	 47089.89
03:18:09 	 20512.37 	 2906.31 	 47089.54
03:18:09 	 20511.33 	 2906.24 	 47089.28
03:18:09 	 20510.59 	 2905.70 	 47089.13
03:18:09 	 20509.62 	 2905.28 	 47088.95
03:18:09 	 20508.56 	 2905.34 	 47088.70
03:18:09 	 20507.64 	 2906.13 	 47088.46
03:18:09 	 20507.20 	 2906.66 	 47088.51
03:18:09 	 20506.84 	 2907.22 	 47088.43
03:18:09 	 20506.28 	 2907.70 	 47088.59
03:18:09 	 20505.96 	 2907.86 	 47088.64
03:18:09 	 20505.85 	 2908.07 	 47088.63
03:18:09 	 20505.97 	 2908.14 	 47088.65
03:18:09 	 20506.44 	 2908.06 	 47088.63
03:18:09 	 20506.13 	 2908.44 	 47088.53
03:18:09 	 20506.07 	 2908.79 	 47088.57
03:18:09 	 20506.02 	 2908.71 	 47088.66
03:18:09 	 20505.94 	 2908.41 	 47088.65
03:18:09 	 20505.74 	 2907.60 	 47088.62
03:18:09 	 20505.15 	 2908.07 	 47088.31
03:18:09 	 20504.96 	 2908.58 	 47088.28
03:18:09 	 20505.12 	 2908.50 	 47088.35
03:18:09 	 20504.78 	 2908.41 	 47088.39
03:18:09 	 20504.15 	 2908.49 	 47088.29
03:18:09 	 20503.16 	 2909.14 	 47088.14
03:18:09 	 20502.69 	 2909.68 	 47088.18
03:18:09 	 20502.03 	 2909.78 	 47088.30
03:18:09 	 20501.07 	 2910.16 	 47088.32
03:18:09 	 20500.29 	 2910.66 	 47088.32
03:18:09 	 20500.14 	 2911.54 	 47088.29
03:18:09 	 20499.76 	 2912.58 	 47088.30
03:18:09 	 20499.41 	 2913.94 	 47088.32
03:18:09 	 20499.22 	 2914.99 	 47088.41
03:18:09 	 20498.99 	 2916.09 	 47088.50
03:18:10 	 20498.67 	 2917.05 	 47088.62
03:18:10 	 20498.63 	 2917.66 	 47088.74
03:18:10 	 20498.24 	 2918.18 	 47088.85
03:18:10 	 20497.65 	 2918.43 	 47088.89
03:18:10 	 20496.85 	 2918.83 	 47088.85
03:18:10 	 20495.89 	 2918.89 	 47088.84
03:18:10 	 20495.12 	 2919.05 	 47088.71
03:18:10 	 20494.44 	 2918.74 	 47088.63
03:18:10 	 20493.76 	 2917.94 	 47088.54
03:18:10 	 20493.32 	 2916.89 	 47088.37
03:18:10 	 20492.81 	 2915.40 	 47088.19
03:18:10 	 20492.76 	 2913.85 	 47087.80
03:18:10 	 20492.74 	 2912.33 	 47087.43
03:18:10 	 20493.41 	 2910.61 	 47087.09
03:18:10 	 20493.76 	 2909.05 	 47086.74
03:18:10 	 20493.83 	 2907.51 	 47086.41
03:18:10 	 20493.45 	 2906.37 	 47086.04
03:18:10 	 20493.15 	 2905.70 	 47085.69
03:18:10 	 20493.10 	 2904.48 	 47085.50
03:18:10 	 20493.32 	 2903.98 	 47085.17
03:18:10 	 20493.07 	 2903.52 	 47085.00
03:18:10 	 20492.69 	 2902.83 	 47084.90
