20495.50	2897.51	47083.26
20495.89	2897.75	47083.25
20495.79	2897.91	47083.30
20496.12	2897.76	47083.33
20496.59	2897.53	47083.32
20496.83	2896.95	47083.34
20497.33	2896.57	47083.25
20497.77	2896.20	47083.20
20498.40	2895.87	47083.14
20498.71	2895.83	47083.04
20499.30	2895.83	47083.00
20499.75	2895.95	47082.92
20500.05	2896.65	47082.81
20500.35	2897.43	47082.79
20500.22	2898.20	47082.86
20499.92	2898.90	47082.93
20499.87	2899.37	47083.00
20499.94	2899.46	47083.05
20499.89	2899.46	47083.05
20500.26	2899.62	47082.98
20500.71	2899.66	47083.01
20500.62	2899.71	47083.00
20500.81	2899.98	47082.96
20500.62	2900.32	47082.90
20500.51	2900.62	47082.93
20500.35	2900.91	47082.90
20500.24	2901.19	47082.88
20499.96	2901.88	47082.76
20499.72	2902.84	47082.75
20499.25	2903.41	47082.88
20498.68	2903.62	47082.98
20498.48	2903.32	47083.06
20498.28	2903.50	47082.91
20498.33	2903.77	47082.89
20498.32	2903.87	47082.89
20498.38	2903.99	47082.92
20498.15	2903.75	47082.91
20498.36	2903.59	47082.85
20498.48	2903.37	47082.80
20499.17	2903.21	47082.69
20499.54	2903.09	47082.64
20499.95	2902.93	47082.66
20500.08	2902.67	47082.60
20500.19	2902.77	47082.47
20500.45	2903.13	47082.47
20501.11	2903.31	47082.40
20501.60	2903.40	47082.40
20501.56	2903.22	47082.47
20501.65	2902.64	47082.50
20501.79	2902.26	47082.39
20501.66	2902.10	47082.27
20501.35	2902.37	47082.15
20500.71	2902.45	47082.17
20499.93	2902.28	47082.17
20499.60	2902.20	47082.10
20499.57	2902.15	47081.99
20499.53	2902.29	47081.89
20499.41	2902.65	47081.84
20499.20	2902.73	47081.86
20498.87	2902.63	47081.85
20498.62	2902.58	47081.83
20498.52	2902.57	47081.73
20498.66	2902.48	47081.74
20498.71	2901.97	47081.78
20498.57	2901.24	47081.79
20498.72	2900.86	47081.59
20498.71	2901.16	47081.38
20499.18	2901.26	47081.35
20500.01	2901.28	47081.29
20500.46	2900.95	47081.34
20501.07	2900.93	47081.23
20501.49	2900.70	47081.24
20501.72	2900.25	47081.21
20501.73	2899.75	47081.21
20501.83	2899.08	47081.21
20502.12	2898.76	47081.03
20502.66	2898.71	47080.87
20503.04	2898.87	47080.71
20503.17	2898.76	47080.76
20503.21	2898.55	47080.76
20503.21	2898.18	47080.70
20503.03	2897.80	47080.68
20502.93	2897.52	47080.57
20502.76	2897.72	47080.40
20502.66	2897.99	47080.39
20502.77	2897.92	47080.40
20502.80	2897.58	47080.43
20502.78	2897.70	47080.37
20502.90	2897.49	47080.33
20503.18	2897.03	47080.35
20503.72	2896.99	47080.14
20504.26	2897.01	47080.08
20504.63	2896.38	47080.12
20504.62	2896.13	47079.97
20504.68	2895.88	47079.85
20504.30	2895.38	47079.83
20504.09	2894.62	47079.78
20504.04	2893.57	47079.70
20504.44	2893.01	47079.50
20504.90	2892.72	47079.23
20505.63	2892.76	47079.03
20506.71	2893.35	47078.76
20507.41	2893.79	47078.75
20508.06	2893.87	47078.85
20508.45	2893.67	47078.93
20508.79	2893.28	47078.94
20509.09	2892.68	47078.93
20509.06	2892.09	47078.90
20509.01	2891.56	47078.75
20508.92	2891.15	47078.65
20508.75	2890.81	47078.56
20508.82	2890.64	47078.39
20509.13	2890.36	47078.32
20509.26	2890.12	47078.25
20509.42	2889.80	47078.23
20509.39	2889.42	47078.18
20509.58	2889.12	47078.11
20509.61	2888.76	47078.10
20509.63	2888.40	47078.05
20509.51	2887.95	47078.04
20509.42	2887.59	47078.01
20509.51	2887.76	47077.80
20509.65	2888.27	47077.68
20509.36	2889.04	47077.66
20508.85	2889.59	47077.77
20508.42	2889.84	47077.84
20507.98	2889.77	47077.99
20508.31	2889.75	47077.90
20508.58	2889.78	47077.82
20509.06	2890.28	47077.72
20509.25	2890.85	47077.72
20509.42	2891.12	47077.82
20509.56	2891.23	47077.90
20510.01	2891.23	47077.89
20510.36	2891.18	47077.89
20510.64	2891.07	47077.91
20510.98	2891.12	47077.87
20511.35	2891.17	47077.81
20511.80	2890.98	47077.87
20512.61	2890.58	47077.87
20513.46	2890.09	47077.83
20514.05	2889.47	47077.84
20514.62	2889.08	47077.72
20515.27	2889.09	47077.59
20516.03	2889.48	47077.45
20516.47	2889.67	47077.49
20516.76	2890.05	47077.52
20517.49	2890.12	47077.53
20518.38	2890.44	47077.45
20518.91	2890.61	47077.55
20518.81	2890.27	47077.68
20518.88	2889.78	47077.64
20519.28	2889.68	47077.50
20519.66	2889.73	47077.43
20520.20	2889.62	47077.33
20521.38	2889.68	47077.29
20522.06	2889.72	47077.21
20522.38	2889.70	47077.28
20522.94	2889.49	47077.28
20523.14	2889.53	47077.24
20522.91	2889.49	47077.26
20522.42	2889.24	47077.32
20522.13	2888.84	47077.29
20521.72	2888.59	47077.25
20521.34	2888.34	47077.19
20521.01	2888.18	47077.10
20520.58	2888.25	47077.00
20520.17	2888.21	47076.99
20519.84	2888.27	47076.93
20519.37	2888.33	47076.91
20519.01	2888.43	47076.87
20518.60	2888.57	47076.87
20518.30	2888.61	47076.87
20517.77	2888.67	47076.88
20517.15	2888.70	47076.90
20516.65	2888.68	47076.90
20516.38	2888.74	47076.89
20515.97	2888.78	47076.90
20515.63	2888.83	47076.90
20515.09	2888.93	47076.89
20514.86	2888.94	47076.94
20514.78	2888.99	47076.92
20514.69	2889.04	47076.90
20514.74	2889.20	47076.88
20514.49	2889.52	47076.90
20514.28	2889.61	47076.97
20514.03	2889.50	47077.03
20514.06	2889.54	47076.97
20514.47	2889.82	47076.89
20514.93	2890.20	47076.87
20515.42	2890.64	47076.86
20516.36	2891.11	47076.83
20516.88	2891.48	47076.92
20517.57	2891.47	47077.04
20518.27	2891.03	47077.15
20518.73	2890.57	47077.18
20519.69	2890.13	47077.10
20520.89	2889.59	47077.08
20522.03	2889.23	47076.95
20522.38	2889.23	47076.88
20522.26	2888.94	47076.93
20521.79	2888.46	47076.90
20521.78	2888.11	47076.85
20520.06	2888.27	47076.68
20518.84	2888.66	47076.61
20519.03	2889.13	47076.44
20519.90	2889.90	47076.26
20521.36	2890.67	47076.18
20522.12	2890.78	47076.35
20523.25	2890.83	47076.35
20524.69	2890.12	47076.47
20525.94	2888.81	47076.20
20527.97	2888.23	47076.14
20528.47	2888.41	47075.85
20529.16	2887.86	47075.77
20529.76	2887.91	47075.61
20530.26	2887.78	47075.47
20530.09	2887.98	47075.35
20529.95	2888.47	47075.22
20530.24	2888.69	47075.20
20530.72	2888.66	47075.18
20530.83	2888.66	47075.07
20530.94	2888.68	47075.02
20530.62	2888.79	47074.95
20530.12	2889.08	47074.88
20530.15	2889.35	47074.81
20529.50	2889.69	47074.66
20529.19	2889.69	47074.71
20529.54	2890.60	47074.44
20528.62	2891.28	47074.33
20527.86	2891.67	47074.56
20527.28	2892.58	47074.41
20527.54	2893.25	47074.41
20526.76	2894.26	47074.40
20526.41	2895.26	47074.48
20525.52	2895.88	47074.60
20524.86	2896.04	47074.79
20524.12	2896.73	47074.68
20523.66	2897.52	47074.67
20523.15	2897.98	47074.75
20522.47	2898.54	47074.80
20521.98	2899.11	47074.73
20520.80	2900.29	47074.71
20519.67	2901.33	47074.83
20518.82	2902.29	47074.89
20518.35	2903.15	47074.92
20517.43	2903.73	47075.05
20516.49	2904.45	47075.07
20515.84	2905.49	47075.03
20515.14	2906.22	47075.21
20515.03	2906.74	47075.24
20514.76	2907.14	47075.30
20514.24	2907.57	47075.34
20513.37	2908.42	47075.34
20512.24	2909.96	47075.28
20511.58	2911.89	47075.39
20511.38	2912.28	47075.74
20511.22	2912.10	47076.00
20510.59	2912.14	47075.94
20509.86	2912.14	47076.06
20509.13	2912.65	47075.99
20508.62	2913.49	47075.97
20507.84	2914.79	47075.88
20507.39	2916.28	47076.09
20507.96	2916.51	47076.36
20508.55	2916.45	47076.45
20508.50	2916.52	47076.46
20508.57	2916.73	47076.51
20508.51	2916.83	47076.50
20508.37	2917.22	47076.47
20508.19	2917.53	47076.47
20508.24	2918.11	47076.43
20508.68	2917.88	47076.56
20509.17	2917.44	47076.54
20509.08	2916.50	47076.58
20509.00	2916.09	47076.36
20509.25	2916.03	47076.18
20509.70	2915.92	47076.07
20509.47	2916.19	47075.95
20509.21	2916.28	47075.91
20508.75	2917.11	47075.71
20508.50	2918.85	47075.58
20508.65	2920.70	47075.68
20508.80	2921.32	47076.00
20509.30	2921.69	47076.05
20509.15	2921.88	47076.23
20508.64	2921.80	47076.25
20507.99	2921.93	47076.19
20507.25	2922.92	47076.03
20506.64	2923.63	47076.08
20505.60	2924.23	47076.17
20504.95	2924.64	47076.21
20505.25	2924.28	47076.34
20505.06	2923.47	47076.34
20503.76	2923.33	47076.22
20503.07	2923.21	47076.12
20502.28	2922.94	47076.07
20501.68	2923.06	47075.95
20500.86	2923.11	47075.94
20500.05	2922.42	47075.98
20499.43	2921.68	47075.97
20498.64	2921.72	47075.74
20498.28	2921.56	47075.73
20498.20	2920.91	47075.69
20497.96	2920.24	47075.65
20497.39	2919.87	47075.50
20497.24	2919.90	47075.31
20497.04	2920.72	47075.14
20497.31	2920.26	47075.35
20497.45	2918.91	47075.51
20497.76	2918.02	47075.30
20498.04	2917.42	47075.10
20498.17	2916.74	47074.95
20497.65	2916.81	47074.71
20496.60	2916.52	47074.74
20495.34	2916.20	47074.71
20494.04	2915.82	47074.63
20492.72	2916.34	47074.44
20491.64	2916.94	47074.44
20490.77	2917.34	47074.51
20489.64	2917.98	47074.55
20488.78	2918.54	47074.64
20487.99	2919.01	47074.75
20487.28	2919.18	47074.92
20486.88	2918.54	47075.09
20486.28	2917.43	47075.20
20486.17	2916.24	47075.14
20486.19	2914.95	47075.10
20486.65	2913.80	47074.93
20486.62	2912.95	47074.78
20486.80	2912.54	47074.62
20487.52	2911.80	47074.62
20488.70	2910.59	47074.57
20489.88	2909.05	47074.54
20490.32	2907.55	47074.43
20490.92	2906.09	47074.33
20491.51	2904.05	47074.37
20491.89	2901.80	47074.21
20492.49	2899.87	47074.06
20492.91	2898.10	47073.85
20493.22	2895.71	47073.83
20493.52	2893.84	47073.51
20494.00	2892.25	47073.25
20494.63	2890.51	47073.06
20495.23	2889.05	47072.81
20495.40	2887.77	47072.67
20496.33	2886.64	47072.44
20497.10	2886.06	47072.17
20497.68	2886.04	47071.97
20498.08	2886.01	47071.96
20498.21	2885.91	47071.93
20497.95	2885.88	47071.94
20497.53	2885.97	47071.92
20497.18	2885.80	47071.91
20496.79	2885.78	47071.84
20496.39	2885.89	47071.79
20496.58	2885.75	47071.72
20496.69	2885.82	47071.63
20496.96	2886.76	47071.41
20497.17	2887.85	47071.41
20497.35	2888.77	47071.48
20497.61	2889.77	47071.55
20497.76	2890.51	47071.72
20497.78	2891.10	47071.89
20497.65	2891.98	47071.95
20497.13	2892.97	47072.08
20496.65	2893.75	47072.30
20495.99	2894.57	47072.43
20495.41	2895.64	47072.51
20495.23	2896.79	47072.67
20495.12	2897.82	47072.85
20495.10	2898.62	47073.08
20495.05	2899.07	47073.29
20494.70	2899.50	47073.44
20494.43	2900.00	47073.55
20494.52	2900.40	47073.68
20494.62	2900.87	47073.78
20494.71	2901.43	47073.83
20494.77	2902.23	47073.89
20495.07	2903.28	47073.93
20495.50	2904.63	47073.97
20496.37	2906.43	47074.01
20497.23	2907.89	47074.21
20497.65	2908.74	47074.50
20497.68	2909.14	47074.72
20497.65	2909.47	47074.86
20497.28	2909.64	47075.01
20496.87	2909.60	47075.12
20496.37	2909.76	47075.13
20495.90	2909.95	47075.15
20495.49	2909.99	47075.22
20494.89	2910.47	47075.21
20494.65	2911.17	47075.22
20494.44	2911.89	47075.28
20494.32	2912.69	47075.32
20494.31	2913.35	47075.50
20494.76	2913.57	47075.63
20494.92	2913.91	47075.74
20495.03	2913.81	47075.93
20494.95	2913.57	47076.08
20494.98	2913.13	47076.23
20495.14	2912.10	47076.38
20495.05	2910.78	47076.44
20494.57	2909.59	47076.42
20494.15	2908.97	47076.28
20494.07	2908.91	47076.09
20494.26	2909.52	47075.96
20494.79	2910.37	47075.99
20495.53	2911.16	47076.05
20496.28	2911.86	47076.22
20496.57	2912.03	47076.46
20496.25	2911.98	47076.69
20496.08	2911.73	47076.80
20496.17	2911.33	47076.90
20496.49	2910.42	47077.03
20496.52	2909.92	47076.90
20496.86	2909.47	47076.87
20497.53	2908.71	47076.87
20498.40	2908.01	47076.82
20499.30	2907.36	47076.75
20500.42	2906.29	47076.81
20500.83	2905.64	47076.70
20500.85	2905.46	47076.63
20501.01	2905.12	47076.68
20500.72	2904.82	47076.68
20500.02	2904.94	47076.67
20499.52	2905.25	47076.65
20499.03	2905.66	47076.69
20498.78	2905.95	47076.79
20498.52	2906.20	47076.86
20498.42	2906.18	47076.97
20498.16	2906.18	47077.03
20497.93	2906.37	47077.05
20497.80	2906.14	47077.19
20497.73	2905.95	47077.18
20497.95	2905.80	47077.20
20498.36	2905.62	47077.23
20498.86	2905.30	47077.27
20499.24	2904.87	47077.30
20499.72	2904.53	47077.34
20499.76	2904.20	47077.33
20499.66	2904.59	47077.25
20499.60	2905.02	47077.32
20498.90	2905.05	47077.51
20498.18	2904.74	47077.69
20497.65	2904.61	47077.73
20497.65	2904.71	47077.72
20497.87	2904.93	47077.72
20498.09	2905.51	47077.75
20498.60	2905.98	47077.84
20499.79	2906.55	47077.89
20500.73	2906.40	47078.14
20501.16	2906.21	47078.31
20501.73	2905.91	47078.40
20502.25	2905.32	47078.55
20502.10	2904.95	47078.59
20501.66	2905.15	47078.59
20501.38	2905.42	47078.64
20501.28	2905.97	47078.66
20501.64	2906.50	47078.76
20501.92	2906.88	47078.90
20501.82	2906.74	47079.18
20501.69	2906.42	47079.33
20501.77	2906.02	47079.40
20501.31	2906.40	47079.34
20500.84	2906.87	47079.50
20500.72	2907.05	47079.70
20500.80	2907.37	47079.76
20500.83	2907.93	47079.87
20500.80	2908.36	47080.05
20501.38	2909.04	47080.12
20502.65	2909.33	47080.30
20503.18	2908.99	47080.58
20503.27	2908.34	47080.86
20503.62	2907.72	47080.93
20503.92	2907.27	47080.96
20504.27	2906.98	47080.98
20504.29	2906.89	47081.07
20504.29	2906.87	47081.14
20504.26	2907.45	47081.14
20504.42	2908.22	47081.24
20504.58	2909.13	47081.37
20504.74	2909.64	47081.61
20504.53	2910.12	47081.86
20504.56	2910.81	47081.96
20504.62	2911.11	47082.16
20504.81	2911.54	47082.23
20505.13	2911.75	47082.39
20505.55	2912.13	47082.41
20506.14	2912.18	47082.56
20506.68	2911.97	47082.57
20507.11	2911.71	47082.58
20507.35	2911.44	47082.59
20507.35	2911.21	47082.60
20507.28	2910.92	47082.56
20507.27	2910.68	47082.57
20507.18	2910.57	47082.47
20507.03	2910.62	47082.42
20506.85	2910.92	47082.30
20506.92	2911.12	47082.28
20507.06	2911.63	47082.18
20507.78	2911.60	47082.24
20508.26	2911.00	47082.26
20508.33	2910.51	47082.22
20508.14	2910.14	47082.19
20507.87	2910.27	47082.18
20507.70	2910.32	47082.15
20507.27	2910.93	47082.19
20507.06	2911.36	47082.31
20506.78	2911.69	47082.50
20506.59	2912.08	47082.56
20506.54	2912.41	47082.71
20506.66	2912.56	47082.83
20506.92	2912.58	47082.88
20507.13	2913.18	47082.93
20507.46	2913.50	47083.05
20507.69	2913.56	47083.19
20507.90	2913.82	47083.18
20508.10	2913.90	47083.33
20508.35	2913.87	47083.39
20508.71	2913.62	47083.49
20508.87	2913.61	47083.51
20508.95	2913.70	47083.58
20509.00	2914.20	47083.62
20509.04	2914.78	47083.74
20508.95	2915.38	47083.92
20509.24	2915.87	47084.10
20509.52	2915.91	47084.28
20509.69	2915.88	47084.43
20509.67	2916.10	47084.48
20509.66	2916.33	47084.57
20509.88	2916.61	47084.65
20509.79	2916.57	47084.76
20510.13	2916.78	47084.85
20510.25	2916.50	47084.95
20510.33	2916.36	47084.96
20510.33	2916.09	47085.06
20510.30	2915.85	47085.08
20510.34	2915.67	47085.09
20510.44	2915.68	47085.04
20510.63	2915.35	47085.11
20510.79	2915.29	47085.06
20510.88	2915.30	47085.03
20510.87	2915.72	47085.01
20510.96	2916.03	47085.09
20510.93	2916.45	47085.14
20510.94	2916.73	47085.29
20511.11	2916.71	47085.45
20510.85	2916.90	47085.44
20510.84	2916.51	47085.71
20510.74	2916.25	47085.60
20510.50	2916.37	47085.55
20510.22	2916.75	47085.60
20509.83	2917.12	47085.64
20509.72	2917.52	47085.77
20509.52	2917.75	47085.86
20509.12	2918.86	47085.77
20508.87	2919.13	47086.09
20508.88	2919.55	47085.98
20508.47	2920.97	47085.95
20508.39	2922.16	47086.09
20508.47	2922.24	47086.30
20509.05	2922.78	47086.37
20509.61	2922.28	47086.48
20509.45	2921.86	47086.56
20508.99	2921.69	47086.50
20508.36	2921.69	47086.44
20507.75	2922.40	47086.34
20507.40	2922.85	47086.38
20507.36	2923.52	47086.45
20507.09	2923.95	47086.53
20506.88	2924.26	47086.63
20506.76	2924.66	47086.65
20506.66	2924.86	47086.73
20506.42	2925.07	47086.72
20505.77	2925.91	47086.69
20505.17	2927.02	47086.78
20504.80	2927.66	47086.96
20504.46	2928.72	47087.01
20504.47	2929.76	47087.11
20504.27	2930.55	47087.29
20504.11	2931.21	47087.47
20503.78	2931.48	47087.64
20502.67	2931.56	47087.77
20502.29	2931.63	47087.85
20502.18	2931.85	47087.74
20502.06	2931.82	47087.86
20501.48	2932.85	47087.61
20501.31	2932.96	47087.86
20501.11	2932.91	47087.95
20500.85	2933.05	47087.88
20500.63	2933.17	47087.85
20500.52	2933.35	47087.87
20499.97	2934.30	47087.72
20499.71	2935.53	47087.69
20499.72	2936.09	47087.87
20499.60	2936.32	47087.96
20499.55	2936.68	47087.96
20499.47	2937.01	47087.89
20499.42	2938.24	47087.76
20499.60	2938.87	47087.87
20499.51	2939.42	47087.89
20499.90	2939.57	47087.92
20500.01	2938.99	47088.00
20499.73	2939.17	47087.85
20499.27	2940.13	47087.70
20498.49	2941.69	47087.62
20497.60	2943.15	47087.82
20497.37	2943.72	47088.05
20497.03	2943.30	47088.38
20496.58	2942.19	47088.54
20496.83	2941.06	47088.38
20496.63	2940.52	47088.23
20495.94	2940.35	47088.11
20495.45	2940.49	47087.92
20494.63	2941.19	47087.80
20494.69	2941.50	47087.80
20494.59	2940.78	47087.93
20494.79	2939.65	47087.98
20495.10	2938.78	47087.67
20494.83	2937.55	47087.51
20494.66	2936.53	47087.38
20494.57	2935.87	47087.08
20494.19	2935.54	47086.74
20493.94	2935.59	47086.52
20493.70	2935.24	47086.41
20493.36	2934.64	47086.32
20493.11	2934.88	47086.01
20492.97	2935.28	47085.80
20493.06	2935.40	47085.72
20492.99	2935.07	47085.68
20492.98	2935.17	47085.46
20492.25	2935.94	47085.40
20491.83	2936.26	47085.40
20491.29	2937.11	47085.33
20491.31	2936.80	47085.50
20490.94	2936.86	47085.34
20490.70	2937.48	47085.19
20490.25	2937.88	47085.22
20489.79	2938.24	47085.27
20489.34	2938.11	47085.36
20488.59	2937.90	47085.38
20487.74	2938.36	47085.24
20486.89	2938.92	47085.25
20486.18	2939.53	47085.25
20485.65	2940.16	47085.26
20485.42	2940.43	47085.31
20484.22	2941.41	47085.21
20483.37	2942.76	47085.24
20482.33	2943.94	47085.36
20481.43	2945.24	47085.37
20480.70	2946.32	47085.62
20480.15	2946.71	47085.73
20479.57	2947.16	47085.78
20478.58	2948.11	47085.77
20477.96	2948.81	47085.87
20477.33	2949.39	47085.93
20477.14	2949.53	47085.93
20476.32	2950.44	47085.92
20475.86	2950.72	47085.88
20475.35	2951.48	47085.89
20474.96	2951.91	47085.88
20474.93	2951.78	47085.93
20474.03	2952.78	47085.71
20473.10	2954.52	47085.64
20472.68	2955.67	47085.74
20471.95	2956.25	47085.97
20471.47	2957.00	47085.94
20470.80	2957.43	47086.03
20469.90	2958.46	47086.06
20469.27	2958.91	47086.22
20469.24	2958.49	47086.31
20468.87	2958.82	47086.14
20469.16	2958.66	47086.07
20468.95	2959.31	47085.81
20468.69	2960.66	47085.64
20468.42	2960.58	47085.88
20467.94	2960.01	47085.78
20467.87	2958.90	47085.63
20467.17	2960.35	47085.26
20467.04	2960.80	47085.14
20466.96	2960.32	47085.20
20466.54	2959.55	47085.02
20465.48	2959.93	47084.72
20464.69	2960.86	47084.50
20463.97	2960.19	47084.69
20463.71	2961.51	47084.06
20462.93	2963.32	47083.87
20462.17	2965.14	47083.80
20461.50	2965.80	47084.25
20461.14	2964.10	47084.62
20460.78	2963.58	47084.22
20461.55	2962.24	47083.94
20461.35	2962.49	47083.36
20461.29	2962.73	47083.31
20461.61	2962.67	47083.14
20461.31	2961.78	47083.22
20462.79	2961.00	47082.72
20463.96	2960.21	47082.48
20464.22	2959.08	47082.51
20464.68	2957.91	47082.11
20464.34	2956.83	47081.94
20465.33	2956.04	47081.53
20466.58	2954.50	47081.23
20469.19	2951.78	47081.12
20471.12	2949.02	47080.57
20472.43	2946.36	47080.14
20474.19	2944.07	47079.46
20475.20	2943.06	47078.80
20476.00	2942.19	47078.36
20476.20	2942.07	47077.83
20476.35	2941.12	47077.82
20476.94	2939.61	47077.44
20477.49	2939.00	47077.00
20478.72	2939.03	47076.54
20480.26	2938.37	47076.23
20481.96	2936.36	47076.21
20482.59	2935.42	47075.73
20483.78	2933.92	47075.54
20483.50	2933.42	47075.08
20483.66	2933.68	47074.69
20484.01	2934.39	47074.44
20483.81	2934.91	47074.32
20482.97	2935.41	47074.29
20481.85	2936.69	47074.12
20480.96	2938.00	47074.05
20479.68	2939.72	47074.04
20479.99	2940.83	47074.09
20479.14	2941.61	47074.14
20479.21	2942.16	47074.28
20479.33	2941.87	47074.28
20479.61	2941.82	47074.27
20478.84	2942.59	47074.03
20478.88	2942.24	47074.14
20479.42	2941.97	47074.07
20479.16	2941.42	47073.95
20477.76	2941.69	47073.86
20477.85	2941.09	47073.80
20476.94	2940.97	47073.52
20476.06	2941.01	47073.43
20475.33	2941.61	47073.28
20475.57	2941.54	47073.20
20474.55	2941.82	47073.08
